0.000000000000000000e+00,0.000000000000000000e+00
2.083333333333333218e-02,0.000000000000000000e+00
4.166666666666666435e-02,-1.106095033358630015e-19
6.250000000000000000e-02,-9.054072477068897182e-19
8.333333333333332871e-02,-8.802185013707251378e-19
1.041666666666666574e-01,9.032540760635665806e-19
1.250000000000000000e-01,2.114376793274571836e-18
1.458333333333333148e-01,3.404128356747717390e-18
1.666666666666666574e-01,5.346933310967675866e-18
1.875000000000000000e-01,5.452151524189851845e-18
2.083333333333333148e-01,5.833663210494118428e-18
2.291666666666666574e-01,9.274397352788860143e-18
2.500000000000000000e-01,3.860546279364089700e-18
2.708333333333333148e-01,1.587212938360326252e-18
2.916666666666666297e-01,1.385557307498725927e-17
3.125000000000000000e-01,-2.141731391088344988e-18
3.333333333333333148e-01,6.922305893197047162e-18
3.541666666666666297e-01,3.147231360032637509e-17
3.750000000000000000e-01,-1.777501867701369183e-17
3.958333333333333148e-01,2.804432057903996569e-17
4.166666666666666297e-01,5.289139886413808018e-17
4.375000000000000000e-01,-6.748708204691756242e-17
4.583333333333333148e-01,9.649881771712415873e-17
4.791666666666666297e-01,6.327496671963469150e-17
5.000000000000000000e-01,-1.810258997416498075e-16
5.208333333333332593e-01,2.929304500915344171e-16
5.416666666666666297e-01,-3.981802316663860306e-17
5.625000000000000000e-01,-3.752856769182440430e-16
5.833333333333332593e-01,8.110871465643046207e-16
6.041666666666666297e-01,-5.447485042457186151e-16
6.250000000000000000e-01,-5.149884551220077860e-16
6.458333333333332593e-01,1.985934402910093586e-15
6.666666666666666297e-01,-2.265983741735619331e-15
6.875000000000000000e-01,1.083301354342455469e-16
7.083333333333332593e-01,4.095462808256338911e-15
7.291666666666666297e-01,-7.086062288533499093e-15
7.500000000000000000e-01,4.055501062264372706e-15
7.708333333333332593e-01,6.437604282855935561e-15
7.916666666666666297e-01,-1.850235815820450672e-14
8.125000000000000000e-01,1.867319720205765798e-14
8.333333333333332593e-01,3.630692546995947632e-15
8.541666666666666297e-01,-4.010058184418821101e-14
8.750000000000000000e-01,6.239388721660475881e-14
8.958333333333332593e-01,-2.572687595335060505e-14
9.166666666666666297e-01,-7.163899162605524568e-14
9.375000000000000000e-01,1.685603869890341801e-13
9.583333333333332593e-01,-1.484332525785681067e-13
9.791666666666666297e-01,-7.323821130820617516e-14
1.000000000000000000e+00,3.982949189410598638e-13
1.020833333333333259e+00,-5.239290588977652868e-13
1.041666666666666519e+00,1.364075098339935024e-13
1.062500000000000000e+00,7.739207079713257991e-13
1.083333333333333259e+00,-1.547457526542490840e-12
1.104166666666666519e+00,1.111504699030130274e-12
1.125000000000000000e+00,1.024451911045782389e-12
1.145833333333333259e+00,-3.848589955717031575e-12
1.166666666666666519e+00,4.484958007437568187e-12
1.187500000000000000e+00,-2.444217393792417411e-13
1.208333333333333259e+00,-8.008278372422059867e-12
1.229166666666666519e+00,1.394590867685866872e-11
1.250000000000000000e+00,-8.053155167582723580e-12
1.270833333333333259e+00,-1.237205451343806134e-11
1.291666666666666519e+00,3.652070885463407979e-11
1.312500000000000000e+00,-3.687306116048123367e-11
1.333333333333333259e+00,-6.795642231649251755e-12
1.354166666666666519e+00,7.923318322286089043e-11
1.375000000000000000e+00,-1.230742283276927493e-10
1.395833333333333259e+00,5.138857203216030982e-11
1.416666666666666519e+00,1.409317555877512553e-10
1.437500000000000000e+00,-3.338284826790389901e-10
1.458333333333333259e+00,2.941171626795187059e-10
1.479166666666666519e+00,1.432330444100175375e-10
1.500000000000000000e+00,-7.833131952531955621e-10
1.520833333333333259e+00,1.041560104245559192e-09
1.541666666666666519e+00,-2.645151749982017559e-10
1.562500000000000000e+00,-1.510959913853636503e-09
1.583333333333333259e+00,3.050834206452957962e-09
1.604166666666666519e+00,-2.195997134643964117e-09
1.625000000000000000e+00,-2.033880349222645562e-09
1.645833333333333259e+00,7.488693047288515866e-09
1.666666666666666519e+00,-8.835849009654589415e-09
1.687500000000000000e+00,4.144908887958772325e-10
1.708333333333333259e+00,1.572904918781918701e-08
1.729166666666666519e+00,-2.698517491839371512e-08
1.750000000000000000e+00,1.574681021539005698e-08
1.770833333333333259e+00,2.470852918623895905e-08
1.791666666666666519e+00,-7.113868100818763902e-08
1.812500000000000000e+00,7.109128718878124384e-08
1.833333333333333259e+00,1.360900703972323651e-08
1.854166666666666519e+00,-1.568883074479401098e-07
1.875000000000000000e+00,2.381156313223885460e-07
1.895833333333333259e+00,-9.816743961052591566e-08
1.916666666666666519e+00,-2.801972031220195954e-07
1.937500000000000000e+00,6.513779368521407981e-07
1.958333333333333259e+00,-5.669846188391639402e-07
1.979166666666666519e+00,-2.859630214472376325e-07
2.000000000000000000e+00,1.546216824526088515e-06
2.020833333333333037e+00,-2.022133283216029202e-06
2.041666666666666519e+00,4.966730472781235875e-07
2.062500000000000000e+00,2.976360752154449608e-06
2.083333333333333037e+00,-5.956157251921602207e-06
2.104166666666666519e+00,4.229957869096905339e-06
2.125000000000000000e+00,4.041316737488255839e-06
2.145833333333333037e+00,-1.464132985337246462e-05
2.166666666666666519e+00,1.710393346483130958e-05
2.187500000000000000e+00,-6.128565461509745312e-07
